0;21.0;21.0;0.0;0.02;1.0;1.0
1;7.0;7.0;0.0;0.0;1.0;1.0
2;17.0;17.0;0.0;0.0;1.0;1.0
3;3.0;3.0;0.0;0.0;0.0;1.0
4;2.0;2.0;0.0;0.0;0.0;1.0
5;3.0;3.0;0.0;0.0;0.0;1.0
6;3.0;3.0;0.0;0.0;0.0;1.0
7;1.0;1.0;0.0;0.0;0.0;1.0
8;17.0;17.0;0.0;0.03;1.0;1.0
9;15.0;15.0;0.0;0.07;3.0;1.0
10;1.0;1.0;0.0;0.0;0.0;1.0
11;1.0;1.0;0.0;0.0;0.0;1.0
12;1.0;1.0;0.0;0.0;0.0;1.0
13;16.0;16.0;0.0;0.0;1.0;1.0
14;1.0;1.0;0.0;0.0;0.0;1.0
15;1.0;1.0;0.0;0.0;0.0;1.0
16;1.0;1.0;0.0;0.0;0.0;1.0
17;1.0;1.0;0.0;0.0;0.0;1.0
18;1.0;1.0;0.0;0.0;0.0;1.0
19;16.0;16.0;0.0;0.0;1.0;1.0
20;1.0;1.0;0.0;0.0;0.0;1.0
21;1.0;1.0;0.0;0.0;0.0;1.0
22;1.0;1.0;0.0;0.0;0.0;1.0
23;3.0;3.0;0.0;0.0;0.0;1.0
24;16.0;16.0;0.0;0.14;7.0;1.0
25;15.0;15.0;0.0;0.1;3.0;1.0
26;1.0;1.0;0.0;0.0;0.0;1.0
27;16.0;16.0;0.0;0.03;1.0;1.0
28;16.0;16.0;0.0;0.07;1.0;1.0
29;2.0;2.0;0.0;0.0;0.0;1.0
30;12.0;12.0;0.0;0.02;1.0;1.0
31;17.0;17.0;0.0;0.01;1.0;1.0
32;17.0;17.0;0.0;0.01;1.0;1.0
33;19.0;19.0;0.0;0.01;1.0;1.0
