1;21.0;2.6474117529999996
2;21.0;0.15732385
3;21.0;0.085679681
4;3.0;0.035803191
5;2.0;0.036635100999999996
6;3.0;0.036625735
7;3.0;0.03790041399999999
8;1.0;0.033759031
9;19.0;0.075194388
10;19.0;0.04860111799999999
11;2.0;0.037028017999999996
12;1.0;0.033131009
13;1.0;0.03412468900000001
14;19.0;0.04664514000000001
15;1.0;0.035396468
16;1.0;0.03688060600000001
17;1.0;0.03630222799999999
18;1.0;0.036955260000000004
19;1.0;0.03658007500000001
20;19.0;0.049983546000000004
21;1.0;0.03647172
22;1.0;0.035184369
23;1.0;0.034725888999999996
24;19.0;0.041601156
25;19.0;0.054581304000000004
26;19.0;0.049515369999999996
27;1.0;0.036102383999999994
28;19.0;0.049630945
29;19.0;0.05887957
30;2.0;0.07316217200000001
31;19.0;0.085488237
32;19.0;0.08496255899999999
33;19.0;0.056012915999999996
34;19.0;0.033022276999999996
